SITEYRID,SiteName,Date,SurveyPeriod,VisitNum,NumObservers,_CloudCoverStart%,PrecipStart,NoiseStart,TempStart_F,_CloudCoverEnd,PrecipEnd,NoiseEnd,TempEnd_F,CallPtStart,CallPt_UTMEast,CallPt_UTMNorth,WaypointNum,DetectionNum,TimeDetection,_I_P,_A_V_B,Bearing,Distance,VocalCode,BehCode,NumKowlp,Detection_Notes,SurveyPt_Notes,Survey_Notes,Survey Type,Comments,
993,Horseshoe Ford South ,6/23/2020,1,1,2,0,0,1,60-70,0,0,0,NR,NR,NR,NR,NR,8,9:20,I,A,130,60,CON,NR,NA,,,,,,
993,Horseshoe Ford South ,7/5/2020,2,1,1,0,0,1,70,0,0,1,80,6:04,402199,3791236,151,1,6:04,I,A,50,45,"ALA, CON",NR,0,,,,,,
993,Horseshoe Ford South ,7/5/2020,2,1,1,0,0,1,70,0,0,1,80,6:27,401831,3791025,152,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,7/5/2020,2,1,1,0,0,1,70,0,0,1,80,6:37,401900,3790950,153,2,6:42,P,"A,V,B",355,22,CON,NR,4,,,,,,
993,Horseshoe Ford South ,7/5/2020,2,1,1,0,0,1,70,0,0,1,80,7:06,402034,3790480,154,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,7/5/2020,2,1,1,0,0,1,70,0,0,1,80,7:20,402042,3790377,155,3,7:20,I,A,35,15,CON,NR,0,,,,,,
993,Horseshoe Ford South ,7/5/2020,2,1,1,0,0,1,70,0,0,1,80,7:20,402042,3790377,156,4,7:20,I,A,90,15,CON,NR,0,,,,,,
993,Horseshoe Ford South ,7/5/2020,2,1,1,0,0,1,70,0,0,1,80,7:39,402212,3790089,157,5,7:39,I,"A,V",222,55,CON,NR,0,,,,,,
993,Horseshoe Ford South ,7/5/2020,2,1,1,0,0,1,70,0,0,1,80,8:01,402206,3789756,158,6,8:08,I,V,81,11,none,NR,5,,,,,,
993,Horseshoe Ford South ,7/5/2020,2,1,1,0,0,1,70,0,0,1,80,8:30,402141,3789397,159,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,7/5/2020,2,1,1,0,0,1,70,0,0,1,80,8:43,402064,3789339,160,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,7/5/2020,2,1,1,0,0,1,70,0,0,1,80,8:56,401971,3789281,161,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,7/5/2020,2,1,1,0,0,1,70,0,0,1,80,9:13,401870,3789259,162,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,7/5/2020,2,1,1,0,0,1,70,0,0,1,80,9:22,401766,3789283,163,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,7/5/2020,2,1,1,0,0,1,70,0,0,1,80,9:35,401660,3789299,164,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,7/5/2020,2,1,1,0,0,1,70,0,0,1,80,9:46,401658,3789298,165,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,7/26/2020,2,2,1,5,0,0,60,0,0,0,80,5:56,402213,3791245,210,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,7/26/2020,2,2,1,5,0,0,60,0,0,0,80,6:05,402024,3791193,211,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,7/26/2020,2,2,1,5,0,0,60,0,0,0,80,6:15,401920,3791197,212,1,6:19,P,"V,A",288,14,CON,NR,3,,,,,,
993,Horseshoe Ford South ,7/26/2020,2,2,1,5,0,0,60,0,0,0,80,6:38,401840,3790979,213,2,6:36,I,"V,A",5,20,ALA,NR,NA,,,,,,
993,Horseshoe Ford South ,7/26/2020,2,2,1,5,0,0,60,0,0,0,80,6:54,401982,3790646,214,3,6:57,P,A,142,83,ALA,NR,2,,,,,,
993,Horseshoe Ford South ,7/26/2020,2,2,1,5,0,0,60,0,0,0,80,7:15,402093,3790260,215,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,7/26/2020,2,2,1,5,0,0,60,0,0,0,80,7:27,402152,3790181,216,4,7:28,P,"V,A",210,5,ALA,NR,1,,,,,,
993,Horseshoe Ford South ,7/26/2020,2,2,1,5,0,0,60,0,0,0,80,7:44,402216,3789819,217,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,7/26/2020,2,2,1,5,0,0,60,0,0,0,80,7:55,402197,3789723,218,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,7/26/2020,2,2,1,5,0,0,60,0,0,0,80,8:07,402187,3789628,219,5,8:09,P,A,32,40,ALA,NR,2,,,,,,
993,Horseshoe Ford South ,7/26/2020,2,2,1,5,0,0,60,0,0,0,80,8:26,401993,3789295,220,6,8:27,P,A,72,70,CON,NR,1,,,,,,
993,Horseshoe Ford South ,7/26/2020,2,2,1,5,0,0,60,0,0,0,80,8:43,401686,3789276,221,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,7/26/2020,2,2,1,5,0,0,60,0,0,0,80,8:49,401685,3789276,222,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,7/26/2020,2,2,1,5,0,0,60,0,0,0,80,10:19,402042,3791186,223,7,10:18,I,A,312,40,CON,NR,NA,,,,,,
993,Horseshoe Ford South ,8/9/2020,3,1,3,10,0,1,67,3,0,1,87,6:20,402210,3791250,234,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/9/2020,3,1,3,10,0,1,67,3,0,1,87,6:30,402037,3791207,235,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/9/2020,3,1,3,10,0,1,67,3,0,1,87,6:39,401914,3791193,236,1,6:43,P,V,290,15,NA,NA,4,,,,,,
993,Horseshoe Ford South ,8/9/2020,3,1,3,10,0,1,67,3,0,1,87,6:56,401848,3791134,237,2,6:56,I,V,72,20,NA,NA,NA,potentially same cuckoo as 1 in 40ft cottonwood,,,,,
993,Horseshoe Ford South ,8/9/2020,3,1,3,10,0,1,67,3,0,1,87,7:21,401964,3790778,238,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/9/2020,3,1,3,10,0,1,67,3,0,1,87,7:32,401983,3790685,239,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/9/2020,3,1,3,10,0,1,67,3,0,1,87,7:42,402002,3790586,240,3,7:44,P,"V,A,B",94,15,AL,NA,2,,,,,,
993,Horseshoe Ford South ,8/9/2020,3,1,3,10,0,1,67,3,0,1,87,8:07,402114,3790220,241,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/9/2020,3,1,3,10,0,1,67,3,0,1,87,8:18,402194,3798111,242,4,8:20,P,"V,A,B",70,25,AL,NA,2,,,,,,
993,Horseshoe Ford South ,8/9/2020,3,1,3,10,0,1,67,3,0,1,87,8:39,402205,3789783,243,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/9/2020,3,1,3,10,0,1,67,3,0,1,87,8:50,402184,3789686,244,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/9/2020,3,1,3,10,0,1,67,3,0,1,87,9:04,402181,3789582,245,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/9/2020,3,1,3,10,0,1,67,3,0,1,87,9:14,402156,3789458,246,5,9:17,P,V,270,8,NA,NA,3,,,,,,
993,Horseshoe Ford South ,8/9/2020,3,1,3,10,0,1,67,3,0,1,87,9:29,402156,3789302,247,6,9:29,I,A,80,50,"AL,CON",NA,NA,,,,,,
993,Horseshoe Ford South ,8/9/2020,3,1,3,10,0,1,67,3,0,1,87,9:54,402052,3789268,248,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/30/2020,post ,1,1,0,0,0,70,10,0,0,80,6:49,402177,3791245,277,,,,,,,,,,,,squishy cowpies and cattle tracks in river channel and banks. several trees fell over. cattle have munched cattails and sedges at this location ,,,
993,Horseshoe Ford South ,8/30/2020,post ,1,1,0,0,0,70,10,0,0,80,7:02,402037,3791204,278,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/30/2020,post ,1,1,0,0,0,70,10,0,0,80,7:15,401911,3791193,279,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/30/2020,post ,1,1,0,0,0,70,10,0,0,80,7:31,401853,3790981,280,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/30/2020,post ,1,1,0,0,0,70,10,0,0,80,7:42,401965,3790863,281,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/30/2020,post ,1,1,0,0,0,70,10,0,0,80,7:54,401965,3790750,282,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/30/2020,post ,1,1,0,0,0,70,10,0,0,80,8:02,401982,3790651,283,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/30/2020,post ,1,1,0,0,0,70,10,0,0,80,8:13,402012,3790550,284,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/30/2020,post ,1,1,0,0,0,70,10,0,0,80,8:26,402036,3790449,285,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/30/2020,post ,1,1,0,0,0,70,10,0,0,80,8:35,402043,3790351,286,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/30/2020,post ,1,1,0,0,0,70,10,0,0,80,8:46,402102,3790243,287,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/30/2020,post ,1,1,0,0,0,70,10,0,0,80,9:04,402194,3790117,288,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/30/2020,post ,1,1,0,0,0,70,10,0,0,80,9:13,402210,3790021,289,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/30/2020,post ,1,1,0,0,0,70,10,0,0,80,9:33,402209,3789918,290,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/30/2020,post ,1,1,0,0,0,70,10,0,0,80,9:54,402215,3789817,291,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/30/2020,post ,1,1,0,0,0,70,10,0,0,80,10:17,402168,3789708,292,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/30/2020,post ,1,1,0,0,0,70,10,0,0,80,10:27,402192,3789617,293,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/30/2020,post ,1,1,0,0,0,70,10,0,0,80,10:35,402165,3789517,294,,,,,,,,,,,,,,,
993,Horseshoe Ford South ,8/30/2020,post ,1,1,0,0,0,70,10,0,0,80,10:49,402207,3789526,295,,,,,,,,,,,,,,,
994,Silver Creek ,6/24/2020,1,1,1,0,0,0,50,5,0,0,70,6:17,403885,3790841,44,,,,,,,,,,,,,,,
994,Silver Creek ,6/24/2020,1,1,1,0,0,0,50,5,0,0,70,6:30,404102,3790910,45,,,,,,,,,,,,,,,
994,Silver Creek ,6/24/2020,1,1,1,0,0,0,50,5,0,0,70,6:40,404331,3791022,46,,,,,,,,,,,,,,,
994,Silver Creek ,6/24/2020,1,1,1,0,0,0,50,5,0,0,70,6:54,404585,3791032,47,,,,,,,,,,,,,,,
994,Silver Creek ,6/24/2020,1,1,1,0,0,0,50,5,0,0,70,7:02,404697,3791000,48,1,7:03,P,"A,V,B",191,20,"ALA,CON",,1,,,,,,
994,Silver Creek ,6/24/2020,1,1,1,0,0,0,50,5,0,0,70,7:02,404697,3791000,48,2,7:15,I,"V,A",190,20,CON,pair,NA,,,,,,
994,Silver Creek ,6/24/2020,1,1,1,0,0,0,50,5,0,0,70,7:34,404992,3790852,49,,,,,,,,,,,,,,,
994,Silver Creek ,6/24/2020,1,1,1,0,0,0,50,5,0,0,70,7:47,405105,3790847,50,3,7:52,P,P,265,150,CON,,3,,,,,,
994,Silver Creek ,6/24/2020,1,1,1,0,0,0,50,5,0,0,70,7:48,405105,3790848,51,,,,,,,,,,,,,,,
994,Silver Creek ,6/24/2020,1,1,1,0,0,0,50,5,0,0,70,8:07,405339,3790763,52,,,,,,,,,,,,,,,
994,Silver Creek ,6/24/2020,1,1,1,0,0,0,50,5,0,0,70,8:24,405529,3790837,53,,,,,,,,,,,,,,,
994,Silver Creek ,6/24/2020,1,1,1,0,0,0,50,5,0,0,70,8:34,405526,3790839,54,,,,,,,,,,,,,,,
994,Silver Creek ,7/11/2020,2,1,2,0,0,0,77,0,0,0,NR,6:12,403882,3790838,167,,,,,,,,,,,,,,,
994,Silver Creek ,7/11/2020,2,1,2,0,0,0,77,0,0,0,NR,6:23,404089,3790909,168,,,,,,,,,,,,,,,
994,Silver Creek ,7/11/2020,2,1,2,0,0,0,77,0,0,0,NR,6:33,404294,3791001,169,,,,,,,,,,,,,,,
994,Silver Creek ,7/11/2020,2,1,2,0,0,0,77,0,0,0,NR,6:41,404394,3791040,170,,,,,,,,,,,,,,,
994,Silver Creek ,7/11/2020,2,1,2,0,0,0,77,0,0,0,NR,6:50,404502,3791047,171,,,,,,,,,,,,,,,
994,Silver Creek ,7/11/2020,2,1,2,0,0,0,77,0,0,0,NR,7:07,404607,3791032,172,,,,,,,,,,,,,,,
994,Silver Creek ,7/11/2020,2,1,2,0,0,0,77,0,0,0,NR,7:17,404683,3791007,173,1,7:16,I,A,194,18,ALA,NR,NA,Water noted flowing,,,,,
994,Silver Creek ,7/11/2020,2,1,2,0,0,0,77,0,0,0,NR,7:29,404964,3790860,174,,,,,,,,,,,,,,,
994,Silver Creek ,7/11/2020,2,1,2,0,0,0,77,0,0,0,NR,7:43,405083,3790846,175,,,,,,,,,,,,,,,
994,Silver Creek ,7/11/2020,2,1,2,0,0,0,77,0,0,0,NR,8:02,405186,3790841,176,,,,,,,,,,,,,,,
994,Silver Creek ,7/11/2020,2,1,2,0,0,0,77,0,0,0,NR,8:15,405292,3790800,177,2,8:17,P,A,270,60,CON,NR,2,,,,,,
994,Silver Creek ,7/11/2020,2,1,2,0,0,0,77,0,0,0,NR,8:36,405526,3790837,178,,,,,,,,,,,,,,,
994,Silver Creek ,7/11/2020,2,1,2,0,0,0,77,0,0,0,NR,8:48,405526,3790837,179,,,,,,,,,,,,,,,
994,Silver Creek ,7/11/2020,2,1,2,0,0,0,77,0,0,0,NR,9:48,404586,3791035,180,3,9:48,I,"V,A,B",200,15,ALA,NR,NA,,,,,,
994,Silver Creek ,7/25/2020,2,2,1,80,0,0,70,10,0,0,80,6:11,403885,3790850,192,,,,,,,,,,,,recent rain; the creek is flowing at the start,,,
994,Silver Creek ,7/25/2020,2,2,1,80,0,0,70,10,0,0,80,6:21,404081,3790908,193,,,,,,,,,,,,,,,
994,Silver Creek ,7/25/2020,2,2,1,80,0,0,70,10,0,0,80,6:35,404275,3790990,194,,,,,,,,,,,,,,,
994,Silver Creek ,7/25/2020,2,2,1,80,0,0,70,10,0,0,80,6:45,404372,3791029,195,,,,,,,,,,,,,,,
994,Silver Creek ,7/25/2020,2,2,1,80,0,0,70,10,0,0,80,6:56,404466,3791045,196,,,,,,,,,,,,,,,
994,Silver Creek ,7/25/2020,2,2,1,80,0,0,70,10,0,0,80,7:08,404576,3791045,197,,,,,,,,,,,,,,,
994,Silver Creek ,7/25/2020,2,2,1,80,0,0,70,10,0,0,80,7:18,404674,3791016,198,,,,,,,,,,,,,,,
994,Silver Creek ,7/25/2020,2,2,1,80,0,0,70,10,0,0,80,7:28,404766,3790967,199,,,,,,,,,,,,,,,
994,Silver Creek ,7/25/2020,2,2,1,80,0,0,70,10,0,0,80,7:37,404859,3790928,200,,,,,,,,,,,,,,,
994,Silver Creek ,7/25/2020,2,2,1,80,0,0,70,10,0,0,80,7:47,404946,3790870,201,,,,,,,,,,,,,,,
994,Silver Creek ,7/25/2020,2,2,1,80,0,0,70,10,0,0,80,8:00,405062,3790859,202,,,,,,,,,,,,,,,
994,Silver Creek ,7/25/2020,2,2,1,80,0,0,70,10,0,0,80,8:12,405161,3790839,203,,,,,,,,,,,,,,,
994,Silver Creek ,7/25/2020,2,2,1,80,0,0,70,10,0,0,80,8:26,405250,3790805,204,,,,,,,,,,,,,,,
994,Silver Creek ,7/25/2020,2,2,1,80,0,0,70,10,0,0,80,8:35,405342,3790760,205,,,,,,,,,,,,,,,
994,Silver Creek ,7/25/2020,2,2,1,80,0,0,70,10,0,0,80,8:46,405433,3790809,206,,,,,,,,,,,,,,,
994,Silver Creek ,7/25/2020,2,2,1,80,0,0,70,10,0,0,80,8:58,405524,3790840,207,,,,,,,,,,,,,,,
994,Silver Creek ,7/25/2020,2,2,1,80,0,0,70,10,0,0,80,9:07,405525,3790840,208,,,,,,,,,,,,,,,
994,Silver Creek ,8/1/2020,3,1,1,0,0,0,70,0,0,0,85,6:32,403880,3790837,250,,,,,,,,,,,water flowing and disappears into sand ,,,,
994,Silver Creek ,8/1/2020,3,1,1,0,0,0,70,0,0,0,85,6:42,404125,3790913,251,,,,,,,,,,,,,,,
994,Silver Creek ,8/1/2020,3,1,1,0,0,0,70,0,0,0,85,6:53,404358,3791026,252,,,,,,,,,,,,,,,
994,Silver Creek ,8/1/2020,3,1,1,0,0,0,70,0,0,0,85,7:03,404477,3791038,253,,,,,,,,,,,,,,,
994,Silver Creek ,8/1/2020,3,1,1,0,0,0,70,0,0,0,85,7:13,404586,3791033,254,,,,,,,,,,,,,,,
994,Silver Creek ,8/1/2020,3,1,1,0,0,0,70,0,0,0,85,7:25,404692,3790993,255,,,,,,,,,,,,,,,
994,Silver Creek ,8/1/2020,3,1,1,0,0,0,70,0,0,0,85,7:34,404790,3790958,256,,,,,,,,,,,,,,,
994,Silver Creek ,8/1/2020,3,1,1,0,0,0,70,0,0,0,85,7:43,404882,3790897,257,,,,,,,,,,,,,,,
994,Silver Creek ,8/1/2020,3,1,1,0,0,0,70,0,0,0,85,7:53,404988,3790846,258,,,,,,,,,,,,,,,
994,Silver Creek ,8/1/2020,3,1,1,0,0,0,70,0,0,0,85,8:04,405098,3790841,259,,,,,,,,,,,,,,,
994,Silver Creek ,8/1/2020,3,1,1,0,0,0,70,0,0,0,85,8:15,405205,3790834,260,,,,,,,,,,,,,,,
994,Silver Creek ,8/1/2020,3,1,1,0,0,0,70,0,0,0,85,8:25,405311,3790781,261,,,,,,,,,,,,,,,
994,Silver Creek ,8/1/2020,3,1,1,0,0,0,70,0,0,0,85,8:37,405410,3790796,262,,,,,,,,,,,,,,,
994,Silver Creek ,8/1/2020,3,1,1,0,0,0,70,0,0,0,85,8:46,405526,3790836,263,,,,,,,,,,,,,,,
994,Silver Creek ,8/1/2020,3,1,1,0,0,0,70,0,0,0,85,8:52,405526,3790837,264,,,,,,,,,,,,,,,
988,Campbell North,8/19/2020,post survey,1,1,C,0,1,62,C,0,2,96,6:22,371916,3859314,1,,,,,,,,,,,,,,,
988,Campbell North,8/19/2020,post survey,1,1,C,0,1,62,C,0,2,96,6:39,371831,3859640,2,,,,,,,,,,,,,,,
988,Campbell North,8/19/2020,post survey,1,1,C,0,1,62,C,0,2,96,6:56,371736,3859204,3,,,,,,,,,,,,,,,
988,Campbell North,8/19/2020,post survey,1,1,C,0,1,62,C,0,2,96,7:12,371670,3859133,4,,,,,,,,,,,,,,,
988,Campbell North,8/19/2020,post survey,1,1,C,0,1,62,C,0,2,96,7:25,371592,3859083,5,,,,,,,,,,,,,,,
988,Campbell North,8/19/2020,post survey,1,1,C,0,1,62,C,0,2,96,7:40,371476,3859052,6,,,,,,,,,,,,,,,
988,Campbell North,8/19/2020,post survey,1,1,C,0,1,62,C,0,2,96,7:58,371390,3858990,7,,,,,,,,,,,,,,,
988,Campbell North,8/19/2020,post survey,1,1,C,0,1,62,C,0,2,96,8:45,371100,3858968,8,,,,,,,,,,,,,,,
988,Campbell North,8/19/2020,post survey,1,1,C,0,1,62,C,0,2,96,9:00,370918,3859074,9,,,,,,,,,,,,,,,
988,Campbell North,8/19/2020,post survey,1,1,C,0,1,62,C,0,2,96,9:25,370831,3859140,10,,,,,,,,,,,,,,,
988,Campbell North,8/19/2020,post survey,1,1,C,0,1,62,C,0,2,96,9:38,370758,3859268,11,,,,,,,,,,,,,,,
988,Campbell North,8/19/2020,post survey,1,1,C,0,1,62,C,0,2,96,10:16,378691,3859312,12,,,,,,,,,,,,,,,
988,Campbell North,6/24/2020,1,1,1,0,0,1,55,0,0,1,90,6:30,371921,3859310,1,,,,,,,,,,,,,,,
988,Campbell North,6/24/2020,1,1,1,0,0,1,55,0,0,1,90,6:45,371847,3859248,2,,,,,,,,,,,,,,,
988,Campbell North,6/24/2020,1,1,1,0,0,1,55,0,0,1,90,7:00,371769,3859193,3,,,,,,,,,,,,,,,
988,Campbell North,6/24/2020,1,1,1,0,0,1,55,0,0,1,90,7:22,371678,3859154,4,,,,,,,,,,,,,,,
988,Campbell North,6/24/2020,1,1,1,0,0,1,55,0,0,1,90,7:38,371590,3859086,5,,,,,,,,,,,,,,,
988,Campbell North,6/24/2020,1,1,1,0,0,1,55,0,0,1,90,7:54,371482,3859060,6,,,,,,,,,,,,,,,
988,Campbell North,6/24/2020,1,1,1,0,0,1,55,0,0,1,90,8:08,371398,3859002,7,,,,,,,,,,,,,,,
988,Campbell North,6/24/2020,1,1,1,0,0,1,55,0,0,1,90,8:25,371399,3858977,8,,,,,,,,,,,,,,,
988,Campbell North,6/24/2020,1,1,1,0,0,1,55,0,0,1,90,8:41,371182,3858968,9,,,,,,,,,,,,,,,
988,Campbell North,6/24/2020,1,1,1,0,0,1,55,0,0,1,90,8:57,371092,3858965,10,,,,,,,,,,,,,,,
988,Campbell North,6/24/2020,1,1,1,0,0,1,55,0,0,1,90,9:36,370848,3859121,11,,,,,,,,,,,,,,,
988,Campbell North,6/24/2020,1,1,1,0,0,1,55,0,0,1,90,10:11,370689,3859309,12,,,,,,,,,,,,,,,
988,Campbell North,7/8/2020,2,1,2,C,0,0,58,C,0,1,90,6:20,371921,3859310,1,,,,,,,,,,,,,,,
988,Campbell North,7/8/2020,2,1,2,C,0,0,58,C,0,1,90,6:40,371834,3859238,2,,,,,,,,,,,,,,,
988,Campbell North,7/8/2020,2,1,2,C,0,0,58,C,0,1,90,7:00,371722,3859188,3,1,7:10,P,V,278,30,NR,FL-ST,3,,,,,,
988,Campbell North,7/8/2020,2,1,2,C,0,0,58,C,0,1,90,7:50,371463,3859045,4,,,,,,,,,,,,,,,
988,Campbell North,7/8/2020,2,1,2,C,0,0,58,C,0,1,90,8:12,371392,3858974,5,2,8:21,P,A,150,40,CON,NR,4,,,,,,
988,Campbell North,7/8/2020,2,1,2,C,0,0,58,C,0,1,90,8:55,371054,3859022,6,3,8:55,I,A,230,150,CON,NR,0,,,,,,
988,Campbell North,7/8/2020,2,1,2,C,0,0,58,C,0,1,90,9:15,370886,3859147,7,,,,,,,,,,,,,,,
988,Campbell North,7/8/2020,2,1,2,C,0,0,58,C,0,1,90,9:30,370686,3859311,8,,,,,,,,,,,,,,,
988,Campbell North,7/22/2020,2,2,2,C,0,1,60,C,0,1,88,6:22,371916,3859313,1,,,,,,,,,,,,,,,
988,Campbell North,7/22/2020,2,2,2,C,0,1,60,C,0,1,88,6:37,371842,3859247,2,,,,,,,,,,,,,,,
988,Campbell North,7/22/2020,2,2,2,C,0,1,60,C,0,1,88,6:57,371736,3859207,3,,,,,,,,,,,,,,,
988,Campbell North,7/22/2020,2,2,2,C,0,1,60,C,0,1,88,7:10,371662,3859137,4,,,,,,,,,,,,,,,
988,Campbell North,7/22/2020,2,2,2,C,0,1,60,C,0,1,88,7:22,371579,3859081,5,,,,,,,,,,,,,,,
988,Campbell North,7/22/2020,2,2,2,C,0,1,60,C,0,1,88,7:36,371480,3859056,6,,,,,,,,,,,,,,,
988,Campbell North,7/22/2020,2,2,2,C,0,1,60,C,0,1,88,7:47,371409,3858983,7,,,,,,,,,,,,,,,
988,Campbell North,7/22/2020,2,2,2,C,0,1,60,C,0,1,88,8:01,371303,3858978,8,,,,,,,,,,,,,,,
988,Campbell North,7/22/2020,2,2,2,C,0,1,60,C,0,1,88,8:19,371201,3858966,9,,,,,,,,,,,,,,,
988,Campbell North,7/22/2020,2,2,2,C,0,1,60,C,0,1,88,8:38,371094,3858962,10,,,,,,,,,,,,,,,
988,Campbell North,7/22/2020,2,2,2,C,0,1,60,C,0,1,88,8:50,370991,3858984,11,,,,,,,,,,,,,,,
988,Campbell North,7/22/2020,2,2,2,C,0,1,60,C,0,1,88,9:09,370918,3859059,12,,,,,,,,,,,,,,,
988,Campbell North,7/22/2020,2,2,2,C,0,1,60,C,0,1,88,9:28,370838,3859121,13,,,,,,,,,,,,,,,
988,Campbell North,7/22/2020,2,2,2,C,0,1,60,C,0,1,88,9:41,370773,3859197,14,,,,,,,,,,,,,,,
988,Campbell North,7/22/2020,2,2,2,C,0,1,60,C,0,1,88,9:56,370686,3859311,15,,,,,,,,,,,,,,,
988,Campbell North,8/5/2020,3,1,3,C,0,1,60,C,0,3,92,6:30,371918,3859325,1,,,,,,,,,,,,,,,
988,Campbell North,8/5/2020,3,1,3,C,0,1,60,C,0,3,92,6:47,371849,3859245,2,,,,,,,,,,,,,,,
988,Campbell North,8/5/2020,3,1,3,C,0,1,60,C,0,3,92,7:13,371751,3859214,3,,,,,,,,,,,,,,,
988,Campbell North,8/5/2020,3,1,3,C,0,1,60,C,0,3,92,7:40,371671,3859149,4,,,,,,,,,,,,,,,
988,Campbell North,8/5/2020,3,1,3,C,0,1,60,C,0,3,92,7:57,371584,3859089,5,,,,,,,,,,,,,,,
988,Campbell North,8/5/2020,3,1,3,C,0,1,60,C,0,3,92,8:17,371445,3859062,6,,,,,,,,,,,,,,,
988,Campbell North,8/5/2020,3,1,3,C,0,1,60,C,0,3,92,8:30,371445,3859028,7,,,,,,,,,,,,,,,
988,Campbell North,8/5/2020,3,1,3,C,0,1,60,C,0,3,92,9:00,371182,3858969,8,,,,,,,,,,,,,,,
988,Campbell North,8/5/2020,3,1,3,C,0,1,60,C,0,3,92,9:19,371093,3858969,9,,,,,,,,,,,,,,,
988,Campbell North,8/5/2020,3,1,3,C,0,1,60,C,0,3,92,9:28,371093,3858968,10,1,9:21,P,A,120,70,CON,ST,1,,,,,,
988,Campbell North,8/5/2020,3,1,3,C,0,1,60,C,0,3,92,9:53,370857,3859127,11,,,,,,,,,,,,,,,
988,Campbell North,8/5/2020,3,1,3,C,0,1,60,C,0,3,92,10:07,370778,3859192,12,,,,,,,,,,,,,,,
988,Campbell North,8/5/2020,3,1,3,C,0,1,60,C,0,3,92,10:43,370686,3859311,13,,,,,,,,,,,,,,,
989,Campbell South,8/19/2020,3,2,3,C,0,1,62,C,0,1,90,6:22,371920,3859313,1,,,,,,,,,,,,,,,
989,Campbell South,8/19/2020,3,2,3,C,0,1,62,C,0,1,90,6:33,372008,3859358,2,,,,,,,,,,,,,,,
989,Campbell South,8/19/2020,3,2,3,C,0,1,62,C,0,1,90,6:49,372081,3859432,3,,,,,,,,,,,,,,,
989,Campbell South,8/19/2020,3,2,3,C,0,1,62,C,0,1,90,6:57,372155,3859546,4,,,,,,,,,,,,,,,
989,Campbell South,8/19/2020,3,2,3,C,0,1,62,C,0,1,90,7:10,372113,3859628,5,,,,,,,,,,,,,,,
989,Campbell South,8/19/2020,3,2,3,C,0,1,62,C,0,1,90,7:26,372120,3859738,6,,,,,,,,,,,,,,,
989,Campbell South,8/19/2020,3,2,3,C,0,1,62,C,0,1,90,7:36,372154,3859831,7,,,,,,,,,,,,,,,
989,Campbell South,8/19/2020,3,2,3,C,0,1,62,C,0,1,90,7:48,372256,3859853,8,,,,,,,,,,,,,,,
989,Campbell South,8/19/2020,3,2,3,C,0,1,62,C,0,1,90,8:00,372354,3859818,9,,,,,,,,,,,,,,,
989,Campbell South,8/19/2020,3,2,3,C,0,1,62,C,0,1,90,8:12,372446,3859776,10,,,,,,,,,,,,,,,
989,Campbell South,8/19/2020,3,2,3,C,0,1,62,C,0,1,90,8:32,372539,3859734,11,,,,,,,,,,,,,,,
989,Campbell South,8/19/2020,3,2,3,C,0,1,62,C,0,1,90,8:46,372641,3859753,12,,,,,,,,,,,,,,,
